class,relations,value,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#2MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ToddlerStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ToddlerStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ToddlerStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ToddlerStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ToddlerStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ToddlerStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ToddlerStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#BabyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#30MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#31MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#32MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#33MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#34MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#35MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#36MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#3MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#BabyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#4MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#BabyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#7MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#8MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#5MonthOld" , "http://www.w3.org/2002/07/owl#isNot" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#9MonthOld" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#BabyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#MonthlyStage" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#6MonthOld" , "http://www.w3.org/2000/01/rdf-schema#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Person" ,
